# BLASTP 2.7.1+
# Query: wtf4
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
# BLASTP 2.7.1+
# Query: wtf4
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 5 hits found
wtf4	XP_013022188.1	62.712	59	22	0	1	59	1	59	3.24e-15	69.3
# BLASTP 2.7.1+
# Query: wtf4
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 5 hits found
wtf4	XP_013022188.1	62.712	59	22	0	1	59	1	59	3.24e-15	69.3
# BLASTP 2.7.1+
# Query: wtf4
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 5 hits found
# BLASTP 2.7.1+
# Query: wtf4
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
wtf4	SPOG_03603	40.496	242	111	12	1	233	1	218	5.06e-44	146
wtf4	XP_013022188.1	40.758	211	95	7	1	195	1	197	9.67e-31	111
# BLASTP 2.7.1+
# Query: wtf4
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
wtf4	SPOG_03611	41.060	151	69	5	1	145	1	137	1.44e-20	81.6
wtf4	XP_013022188.1	41.781	146	64	6	1	140	1	131	5.84e-20	79.7
wtf4	XP_013022189.1	41.781	146	64	6	1	140	1	131	7.55e-20	79.7
# BLASTP 2.7.1+
# Query: wtf4
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 5 hits found
wtf4	SPOG_03603	43.697	238	116	7	1	233	1	225	4.81e-58	182
wtf4	SPOG_03611	40.927	259	118	11	1	255	1	228	1.06e-37	130
wtf4	XP_013022188.1	40.639	219	102	7	1	205	1	205	3.77e-29	107
wtf4	XP_013022189.1	40.639	219	102	7	1	205	1	205	5.00e-29	107
# BLASTP 2.7.1+
# Query: wtf4
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 5 hits found
wtf4	XP_013022188.1	63.077	65	22	1	1	63	1	65	6.32e-16	70.9
wtf4	XP_013022189.1	63.077	65	22	1	1	63	1	65	8.37e-16	70.9
# BLASTP 2.7.1+
# Query: wtf4
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
# BLASTP 2.7.1+
# Query: wtf4
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 5 hits found
wtf4	XP_013022188.1	44.697	132	66	4	1	127	1	130	6.77e-24	92.4
wtf4	XP_013022189.1	44.697	132	66	4	1	127	1	130	1.37e-23	92.0
# BLASTP 2.7.1+
# Query: wtf4
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
wtf4	SPOG_03603	40.086	232	117	7	1	224	1	218	4.72e-44	146
# BLASTP 2.7.1+
# Query: wtf4
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
# BLASTP 2.7.1+
# Query: wtf4
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 5 hits found
# BLASTP 2.7.1+
# Query: wtf4
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 3 hits found
wtf4	SPOG_01857	77.342	587	132	1	1	586	1	587	0.0	979
# BLASTP 2.7.1+
# Query: wtf4
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
wtf4	SPOG_03603	41.667	228	117	5	1	223	1	217	4.60e-48	157
# BLASTP 2.7.1+
# Query: wtf4
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
wtf4	SPOG_03603	44.681	235	112	4	1	230	1	222	3.54e-60	188
wtf4	XP_013022188.1	41.333	150	69	4	1	145	1	136	2.92e-23	92.0
wtf4	XP_013022189.1	41.333	150	69	4	1	145	1	136	5.12e-23	92.0
# BLASTP 2.7.1+
# Query: wtf4
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
wtf4	SPOG_03603	40.400	250	120	9	1	246	1	225	9.77e-50	161
# BLASTP 2.7.1+
# Query: wtf4
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
wtf4	XP_013022188.1	44.755	143	64	5	1	141	1	130	1.26e-23	93.2
wtf4	XP_013022189.1	44.755	143	64	5	1	141	1	130	2.72e-23	92.4
# BLASTP 2.7.1+
# Query: wtf4
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
wtf4	XP_013022188.1	44.755	143	64	5	1	141	1	130	1.26e-23	93.2
wtf4	XP_013022189.1	44.755	143	64	5	1	141	1	130	2.72e-23	92.4
# BLASTP 2.7.1+
# Query: wtf4
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
# BLASTP 2.7.1+
# Query: wtf4
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
# BLASTP 2.7.1+
# Query: wtf4
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
# BLASTP 2.7.1+
# Query: wtf4
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
# BLASTP 2.7.1+
# Query: wtf4
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
wtf4	XP_013022188.1	44.828	174	62	7	1	169	1	145	1.49e-26	100
wtf4	XP_013022189.1	44.828	174	62	7	1	169	1	145	3.20e-26	99.8
# BLASTP 2.7.1+
# Query: wtf4
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 5 hits found
wtf4	SPOG_03611	48.352	273	89	9	1	266	1	228	2.94e-65	201
wtf4	XP_013022188.1	51.282	234	74	7	1	227	1	201	4.61e-60	187
wtf4	XP_013022189.1	51.282	234	74	7	1	227	1	201	1.17e-59	186
# BLASTP 2.7.1+
# Query: wtf5
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
# BLASTP 2.7.1+
# Query: wtf5
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
wtf5	SPOG_01551	81.436	905	158	5	1	905	1	895	0.0	1488
# BLASTP 2.7.1+
# Query: wtf5
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 5 hits found
wtf5	SPOG_03603	43.697	238	116	7	1	233	1	225	4.81e-58	182
wtf5	SPOG_03611	40.927	259	118	11	1	255	1	228	1.06e-37	130
wtf5	XP_013022188.1	40.639	219	102	7	1	205	1	205	3.77e-29	107
wtf5	XP_013022189.1	40.639	219	102	7	1	205	1	205	5.00e-29	107
# BLASTP 2.7.1+
# Query: wtf5
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 3 hits found
wtf5	SPOG_02102	81.299	508	95	0	1	508	1	508	0.0	836
# BLASTP 2.7.1+
# Query: wtf5
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
wtf5	SPOG_01079	75.177	705	170	3	1	702	1	703	0.0	1016
# BLASTP 2.7.1+
# Query: wtf5
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
wtf5	SPOG_00375	84.368	467	73	0	1	467	1	467	0.0	791
# BLASTP 2.7.1+
# Query: wtf5
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
wtf5	XP_013022188.1	44.755	143	64	5	1	141	1	130	1.26e-23	93.2
wtf5	XP_013022189.1	44.755	143	64	5	1	141	1	130	2.72e-23	92.4
# BLASTP 2.7.1+
# Query: wtf5
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 3 hits found
wtf5	SPOG_02971	86.275	714	98	0	2	715	74	787	0.0	1297
# BLASTP 2.7.1+
# Query: wtf5
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 16 hits found
wtf5	SPOG_01647	84.310	529	69	3	1	529	1	515	0.0	934
wtf5	SPOG_03517	66.352	529	171	3	1	529	1	522	0.0	758
wtf5	SPOG_03513	69.466	524	158	2	1	524	1	522	0.0	756
wtf5	SPOG_03518	61.079	519	189	4	1	515	1	510	0.0	680
wtf5	SPOG_01228	59.733	524	207	3	2	524	9	529	0.0	658
wtf5	SPOG_03625	51.838	517	242	2	1	512	1	515	0.0	573
# BLASTP 2.7.1+
# Query: wtf5
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 5 hits found
wtf5	SPOG_03611	48.352	273	89	9	1	266	1	228	2.94e-65	201
wtf5	XP_013022188.1	51.282	234	74	7	1	227	1	201	4.61e-60	187
wtf5	XP_013022189.1	51.282	234	74	7	1	227	1	201	1.17e-59	186
# BLASTP 2.7.1+
# Query: wtf6 |
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
wtf6	XP_013022188.1	47.674	86	36	1	1	86	1	77	8.09e-15	68.6
wtf6	XP_013022189.1	47.674	86	36	1	1	86	1	77	1.16e-14	68.6
# BLASTP 2.7.1+
# Query: wtf6
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 9 hits found
wtf6	SPOG_02902	73.327	1136	250	14	1	1089	1	1130	0.0	1630
# BLASTP 2.7.1+
# Query: wtf6
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 5 hits found
wtf6	SPOG_03603	43.697	238	116	7	1	233	1	225	4.81e-58	182
wtf6	SPOG_03611	40.927	259	118	11	1	255	1	228	1.06e-37	130
wtf6	XP_013022188.1	40.639	219	102	7	1	205	1	205	3.77e-29	107
wtf6	XP_013022189.1	40.639	219	102	7	1	205	1	205	5.00e-29	107
# BLASTP 2.7.1+
# Query: wtf6
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 7 hits found
wtf6	SPOG_02154	84.882	1528	219	5	1	1517	1	1527	0.0	2645
# BLASTP 2.7.1+
# Query: wtf6
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 8 hits found
wtf6	SPOG_01981	76.634	1836	392	17	1	1817	1	1818	0.0	2623
# BLASTP 2.7.1+
# Query: wtf6
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
wtf6	SPOG_01146	82.816	838	139	3	1	836	1	835	0.0	1385
# BLASTP 2.7.1+
# Query: wtf6
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
wtf6	SPOG_01079	75.177	705	170	3	1	702	1	703	0.0	1016
# BLASTP 2.7.1+
# Query: wtf6
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
wtf6	SPOG_00375	84.368	467	73	0	1	467	1	467	0.0	791
# BLASTP 2.7.1+
# Query: wtf6
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 12 hits found
wtf6	SPOG_00838	77.593	723	158	2	1	723	1	719	0.0	1051
wtf6	SPOG_01934	40.741	54	30	2	32	84	4	56	1.52e-10	62.0
wtf6	SPOG_01265	41.509	53	25	2	32	78	48	100	8.76e-10	59.3
# BLASTP 2.7.1+
# Query: wtf6
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 3 hits found
wtf6	SPOG_04557	88.333	660	73	2	1	657	1	659	0.0	1151
# BLASTP 2.7.1+
# Query: wtf6
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 11 hits found
wtf6	SPOG_01228	88.972	535	59	0	1	535	1	535	0.0	984
wtf6	SPOG_03518	67.238	525	169	1	9	533	2	523	0.0	754
wtf6	SPOG_03517	66.031	524	173	1	9	532	2	520	0.0	735
wtf6	SPOG_03513	67.939	524	162	3	9	529	2	522	0.0	731
wtf6	SPOG_01647	60.308	519	192	4	9	524	2	509	0.0	656
wtf6	SPOG_03625	52.987	519	239	1	10	523	3	521	0.0	583
# BLASTP 2.7.1+
# Query: wtf6
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 3 hits found
wtf6	SPOG_01203	84.759	374	55	2	1	372	1	374	0.0	653
# BLASTP 2.7.1+
# Query: wtf6
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 5 hits found
wtf6	SPOG_03611	48.352	273	89	9	1	266	1	228	2.94e-65	201
wtf6	XP_013022188.1	51.282	234	74	7	1	227	1	201	4.61e-60	187
wtf6	XP_013022189.1	51.282	234	74	7	1	227	1	201	1.17e-59	186
# BLASTP 2.7.1+
# Query: wtf7 |
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 25 hits found
wtf7	SPOG_03675	89.298	570	51	1	1	570	1	560	0.0	1051
wtf7	SPOG_02742	40.741	27	16	0	121	147	54	80	0.72	30.4
# BLASTP 2.7.1+
# Query: wtf7
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 19 hits found
wtf7	SPOG_01999	90.625	1408	130	2	1	1408	1	1406	0.0	2667
wtf7	SPOG_01793	48.300	1265	609	17	83	1329	122	1359	0.0	1176
wtf7	SPOG_03305	40.816	49	24	2	985	1031	732	777	0.82	31.6
# BLASTP 2.7.1+
# Query: wtf7
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 2 hits found
wtf7	SPOG_00190	44.366	284	112	10	70	316	141	415	1.50e-51	173
wtf7	SPOG_00190	76.389	72	17	0	1	72	1	72	5.96e-36	131
# BLASTP 2.7.1+
# Query: wtf8 |
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 3 hits found
wtf8	SPOG_04270	90.771	791	73	0	1	791	1	791	0.0	1470
# BLASTP 2.7.1+
# Query: wtf8
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 3 hits found
wtf8	SPOG_04959	71.202	757	215	2	1	756	1	755	0.0	1041
# BLASTP 2.7.1+
# Query: wtf8
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
wtf8	SPOG_01885	73.705	251	66	0	1	251	1	251	1.02e-132	372
# BLASTP 2.7.1+
# Query: wtf8
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
wtf8	SPOG_03056	87.736	212	26	0	1	212	1	212	1.87e-137	381
# BLASTP 2.7.1+
# Query: wtf9 |
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
wtf9	XP_013022188.1	47.674	86	36	1	1	86	1	77	8.09e-15	68.6
wtf9	XP_013022189.1	47.674	86	36	1	1	86	1	77	1.16e-14	68.6
# BLASTP 2.7.1+
# Query: wtf9
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
# BLASTP 2.7.1+
# Query: wtf9
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 5 hits found
wtf9	SPOG_03603	43.697	238	116	7	1	233	1	225	4.81e-58	182
wtf9	SPOG_03611	40.927	259	118	11	1	255	1	228	1.06e-37	130
wtf9	XP_013022188.1	40.639	219	102	7	1	205	1	205	3.77e-29	107
wtf9	XP_013022189.1	40.639	219	102	7	1	205	1	205	5.00e-29	107
# BLASTP 2.7.1+
# Query: wtf9
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
wtf9	SPOG_01079	75.177	705	170	3	1	702	1	703	0.0	1016
# BLASTP 2.7.1+
# Query: wtf9
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
wtf9	XP_013022188.1	44.755	143	64	5	1	141	1	130	1.26e-23	93.2
wtf9	XP_013022189.1	44.755	143	64	5	1	141	1	130	2.72e-23	92.4
# BLASTP 2.7.1+
# Query: wtf9
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
# BLASTP 2.7.1+
# Query: wtf9
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 3 hits found
wtf9	SPOG_02971	86.275	714	98	0	2	715	74	787	0.0	1297
# BLASTP 2.7.1+
# Query: wtf9
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
# BLASTP 2.7.1+
# Query: wtf9
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 11 hits found
wtf9	SPOG_01228	88.972	535	59	0	1	535	1	535	0.0	984
wtf9	SPOG_03518	67.238	525	169	1	9	533	2	523	0.0	754
wtf9	SPOG_03517	66.031	524	173	1	9	532	2	520	0.0	735
wtf9	SPOG_03513	67.939	524	162	3	9	529	2	522	0.0	731
wtf9	SPOG_01647	60.308	519	192	4	9	524	2	509	0.0	656
wtf9	SPOG_03625	52.987	519	239	1	10	523	3	521	0.0	583
# BLASTP 2.7.1+
# Query: wtf10 |
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 3 hits found
wtf10	SPOG_02102	81.299	508	95	0	1	508	1	508	0.0	836
# BLASTP 2.7.1+
# Query: wtf10
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
wtf10	SPOG_01079	75.177	705	170	3	1	702	1	703	0.0	1016
# BLASTP 2.7.1+
# Query: wtf10
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
wtf10	SPOG_00375	84.368	467	73	0	1	467	1	467	0.0	791
# BLASTP 2.7.1+
# Query: wtf10
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 7 hits found
wtf10	SPOG_01256	77.455	448	101	0	1	448	1	448	0.0	746
# BLASTP 2.7.1+
# Query: wtf10
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
wtf10	XP_013022188.1	44.828	174	62	7	1	169	1	145	1.49e-26	100
wtf10	XP_013022189.1	44.828	174	62	7	1	169	1	145	3.20e-26	99.8
# BLASTP 2.7.1+
# Query: wtf11 |
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
wtf11	SPOG_02340	92.063	1953	114	1	1	1953	1	1912	0.0	3674
wtf11	SPOG_03863	57.150	1958	731	23	10	1939	3	1880	0.0	2278
wtf11	SPOG_02195	55.356	1727	695	10	165	1889	48	1700	0.0	1947
wtf11	SPOG_01786	54.763	1711	698	16	184	1887	140	1781	0.0	1947
# BLASTP 2.7.1+
# Query: wtf11
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 26 hits found
wtf11	SPOG_04281	91.532	555	45	1	1	555	1	553	0.0	1045
