# BLASTP 2.7.1+
# Query: wtf4
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
wtf4	SPOG_03603	36.364	231	106	7	1	191	1	230	1.44e-37	128
wtf4	SPOG_03611	33.203	256	106	9	1	219	1	228	2.90e-22	88.6
wtf4	XP_013022188.1	33.010	206	87	6	1	159	1	202	1.88e-16	72.8
wtf4	XP_013022189.1	33.010	206	87	6	1	159	1	202	2.72e-16	72.4
# BLASTP 2.7.1+
# Query: wtf4
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
wtf4	SPOG_03603	40.909	110	53	3	1	99	1	109	1.53e-17	73.6
wtf4	XP_013022188.1	62.712	59	22	0	1	59	1	59	4.73e-16	69.3
wtf4	XP_013022189.1	62.712	59	22	0	1	59	1	59	5.76e-16	69.3
wtf4	SPOG_03611	62.712	59	22	0	1	59	1	59	8.18e-16	68.9
# BLASTP 2.7.1+
# Query: wtf4
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
wtf4	SPOG_03603	39.827	231	120	8	1	226	1	217	6.87e-42	141
wtf4	SPOG_03611	36.882	263	128	8	1	260	1	228	1.21e-33	119
wtf4	XP_013022189.1	37.712	236	113	9	1	216	1	222	4.09e-25	97.4
wtf4	XP_013022188.1	37.963	216	108	7	1	204	1	202	6.66e-25	96.3
# BLASTP 2.7.1+
# Query: wtf4
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 5 hits found
wtf4	SPOG_03603	38.356	219	94	7	1	182	1	215	7.74e-37	126
wtf4	SPOG_03611	32.692	260	104	9	1	221	1	228	2.20e-22	89.0
wtf4	XP_013022189.1	33.043	230	86	8	1	170	1	222	2.39e-15	70.1
wtf4	XP_013022188.1	62.712	59	22	0	1	59	1	59	3.24e-15	69.3
wtf4	SPOG_01055	36.111	36	23	0	152	187	683	718	0.84	28.5
# BLASTP 2.7.1+
# Query: wtf4
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 5 hits found
wtf4	SPOG_03603	38.356	219	94	7	1	182	1	215	7.74e-37	126
wtf4	SPOG_03611	32.692	260	104	9	1	221	1	228	2.20e-22	89.0
wtf4	XP_013022189.1	33.043	230	86	8	1	170	1	222	2.39e-15	70.1
wtf4	XP_013022188.1	62.712	59	22	0	1	59	1	59	3.24e-15	69.3
wtf4	SPOG_01055	36.111	36	23	0	152	187	683	718	0.84	28.5
# BLASTP 2.7.1+
# Query: wtf4
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 5 hits found
wtf4	SPOG_03603	38.496	226	97	7	1	192	1	218	7.05e-41	137
wtf4	SPOG_03611	36.328	256	100	10	1	221	1	228	2.72e-27	102
wtf4	XP_013022189.1	36.726	226	93	9	1	180	1	222	1.04e-23	92.4
wtf4	XP_013022188.1	36.232	207	90	7	1	169	1	203	1.32e-22	89.4
wtf4	SPOG_01457	28.378	74	46	1	10	76	7	80	0.90	28.1
# BLASTP 2.7.1+
# Query: wtf4
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
wtf4	SPOG_03603	40.496	242	111	12	1	233	1	218	5.06e-44	146
wtf4	SPOG_03611	37.828	267	122	7	1	262	1	228	6.92e-37	128
wtf4	XP_013022188.1	40.758	211	95	7	1	195	1	197	9.67e-31	111
wtf4	XP_013022189.1	38.843	242	111	9	1	225	1	222	2.10e-30	111
# BLASTP 2.7.1+
# Query: wtf4
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
wtf4	SPOG_03611	41.060	151	69	5	1	145	1	137	1.44e-20	81.6
wtf4	XP_013022188.1	41.781	146	64	6	1	140	1	131	5.84e-20	79.7
wtf4	XP_013022189.1	41.781	146	64	6	1	140	1	131	7.55e-20	79.7
wtf4	SPOG_03603	37.671	146	70	4	1	140	1	131	1.44e-17	73.9
# BLASTP 2.7.1+
# Query: wtf4
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 5 hits found
wtf4	SPOG_03603	43.697	238	116	7	1	233	1	225	4.81e-58	182
wtf4	SPOG_03611	40.927	259	118	11	1	255	1	228	1.06e-37	130
wtf4	XP_013022188.1	40.639	219	102	7	1	205	1	205	3.77e-29	107
wtf4	XP_013022189.1	40.639	219	102	7	1	205	1	205	5.00e-29	107
wtf4	SPOG_02340	32.432	37	25	0	3	39	70	106	0.92	28.5
# BLASTP 2.7.1+
# Query: wtf4
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 5 hits found
wtf4	SPOG_03603	37.826	230	93	5	1	180	1	230	1.26e-38	130
wtf4	SPOG_03611	33.585	265	82	10	1	208	1	228	7.85e-19	79.0
wtf4	XP_013022188.1	63.077	65	22	1	1	63	1	65	6.32e-16	70.9
wtf4	XP_013022189.1	63.077	65	22	1	1	63	1	65	8.37e-16	70.9
wtf4	SPOG_02340	35.135	37	24	0	3	39	70	106	0.65	28.5
# BLASTP 2.7.1+
# Query: wtf4
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
wtf4	SPOG_03603	38.406	138	57	3	76	206	109	225	5.21e-21	85.5
wtf4	SPOG_03611	26.106	226	114	9	12	228	47	228	1.38e-06	45.4
wtf4	XP_013022189.1	31.206	141	73	5	28	152	69	201	7.83e-04	37.0
wtf4	XP_013022188.1	31.206	141	73	5	28	152	69	201	0.001	37.0
# BLASTP 2.7.1+
# Query: wtf4
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 5 hits found
wtf4	SPOG_03611	34.498	229	131	6	1	211	1	228	1.97e-27	102
wtf4	SPOG_03603	39.865	148	84	3	1	144	1	147	7.20e-27	100
wtf4	XP_013022188.1	44.697	132	66	4	1	127	1	130	6.77e-24	92.4
wtf4	XP_013022189.1	44.697	132	66	4	1	127	1	130	1.37e-23	92.0
wtf4	SPOG_05728	27.381	84	48	2	131	203	147	228	0.97	27.7
# BLASTP 2.7.1+
# Query: wtf4
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
wtf4	SPOG_03603	40.086	232	117	7	1	224	1	218	4.72e-44	146
wtf4	SPOG_03611	39.464	261	117	10	1	253	1	228	1.80e-34	121
wtf4	XP_013022188.1	38.679	212	96	8	1	193	1	197	7.03e-26	98.6
wtf4	XP_013022189.1	38.679	212	96	8	1	193	1	197	1.57e-25	98.2
# BLASTP 2.7.1+
# Query: wtf4
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
wtf4	SPOG_03603	36.486	222	106	9	1	219	1	190	2.52e-32	115
wtf4	XP_013022188.1	38.532	218	112	8	1	217	1	197	2.10e-27	102
wtf4	XP_013022189.1	38.889	216	110	8	1	215	1	195	3.50e-27	102
wtf4	SPOG_03611	36.530	219	105	8	1	217	1	187	7.18e-23	90.5
# BLASTP 2.7.1+
# Query: wtf4
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 5 hits found
wtf4	SPOG_03603	37.190	242	130	8	1	232	1	230	2.01e-43	144
wtf4	XP_013022189.1	36.564	227	124	8	1	212	1	222	1.71e-26	100
wtf4	XP_013022188.1	39.877	163	90	4	1	157	1	161	1.70e-25	97.4
wtf4	SPOG_03611	37.736	159	89	3	1	157	1	151	2.56e-23	92.0
wtf4	SPOG_01933	36.585	41	25	1	189	228	237	277	0.98	28.1
# BLASTP 2.7.1+
# Query: wtf4
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 3 hits found
wtf4	SPOG_01857	77.342	587	132	1	1	586	1	587	0.0	979
wtf4	SPOG_00901	39.590	586	351	3	1	584	1	585	1.73e-146	433
wtf4	SPOG_04453	24.320	588	397	17	13	583	1	557	1.01e-42	159
# BLASTP 2.7.1+
# Query: wtf4
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
wtf4	SPOG_03603	41.667	228	117	5	1	223	1	217	4.60e-48	157
wtf4	SPOG_03611	37.405	262	125	7	1	257	1	228	2.06e-33	119
wtf4	XP_013022189.1	37.553	237	108	10	1	212	1	222	4.76e-26	99.8
wtf4	XP_013022188.1	37.788	217	103	8	1	200	1	202	9.14e-26	98.6
# BLASTP 2.7.1+
# Query: wtf4
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
wtf4	SPOG_03603	44.681	235	112	4	1	230	1	222	3.54e-60	188
wtf4	SPOG_03611	33.942	274	128	9	1	267	1	228	1.46e-28	106
wtf4	XP_013022188.1	41.333	150	69	4	1	145	1	136	2.92e-23	92.0
wtf4	XP_013022189.1	41.333	150	69	4	1	145	1	136	5.12e-23	92.0
# BLASTP 2.7.1+
# Query: wtf4
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
wtf4	SPOG_03603	40.400	250	120	9	1	246	1	225	9.77e-50	161
wtf4	SPOG_03611	34.944	269	133	7	1	268	1	228	3.24e-31	113
wtf4	XP_013022188.1	39.269	219	114	6	1	214	1	205	8.91e-29	106
wtf4	XP_013022189.1	39.269	219	114	6	1	214	1	205	1.22e-28	106
# BLASTP 2.7.1+
# Query: wtf4
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
wtf4	SPOG_03603	38.710	248	124	11	1	238	1	230	8.56e-42	140
wtf4	SPOG_03611	34.201	269	133	7	1	266	1	228	1.65e-30	111
wtf4	XP_013022188.1	44.755	143	64	5	1	141	1	130	1.26e-23	93.2
wtf4	XP_013022189.1	44.755	143	64	5	1	141	1	130	2.72e-23	92.4
# BLASTP 2.7.1+
# Query: wtf4
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
wtf4	SPOG_03603	38.710	248	124	11	1	238	1	230	8.56e-42	140
wtf4	SPOG_03611	34.201	269	133	7	1	266	1	228	1.65e-30	111
wtf4	XP_013022188.1	44.755	143	64	5	1	141	1	130	1.26e-23	93.2
wtf4	XP_013022189.1	44.755	143	64	5	1	141	1	130	2.72e-23	92.4
# BLASTP 2.7.1+
# Query: wtf4
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
wtf4	SPOG_03603	33.333	219	108	4	1	187	1	213	2.00e-35	123
wtf4	SPOG_03611	31.298	262	112	9	1	228	1	228	9.31e-22	87.4
wtf4	XP_013022188.1	32.195	205	92	6	1	161	1	202	4.42e-16	72.0
wtf4	XP_013022189.1	32.195	205	92	6	1	161	1	202	5.65e-16	72.0
# BLASTP 2.7.1+
# Query: wtf4
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
wtf4	SPOG_03603	35.547	256	127	10	1	244	1	230	1.18e-35	125
wtf4	SPOG_03611	32.500	280	126	9	1	269	1	228	4.17e-24	94.7
wtf4	XP_013022188.1	36.139	202	109	8	1	187	1	197	3.76e-19	81.3
wtf4	XP_013022189.1	36.139	202	109	8	1	187	1	197	4.34e-19	81.3
# BLASTP 2.7.1+
# Query: wtf4
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
wtf4	SPOG_03611	35.433	254	128	8	1	244	1	228	3.51e-30	110
wtf4	XP_013022188.1	38.889	180	93	5	1	174	1	169	7.15e-24	93.2
wtf4	XP_013022189.1	38.889	180	93	5	1	174	1	169	1.50e-23	92.8
wtf4	SPOG_03603	36.517	178	87	8	1	173	1	157	8.74e-23	90.9
# BLASTP 2.7.1+
# Query: wtf4
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
wtf4	SPOG_03611	35.433	254	128	8	1	244	1	228	3.51e-30	110
wtf4	XP_013022188.1	38.889	180	93	5	1	174	1	169	7.15e-24	93.2
wtf4	XP_013022189.1	38.889	180	93	5	1	174	1	169	1.50e-23	92.8
wtf4	SPOG_03603	36.517	178	87	8	1	173	1	157	8.74e-23	90.9
# BLASTP 2.7.1+
# Query: wtf4
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
wtf4	SPOG_03611	36.614	254	120	7	1	239	1	228	4.64e-30	109
wtf4	XP_013022188.1	44.828	174	62	7	1	169	1	145	1.49e-26	100
wtf4	XP_013022189.1	44.828	174	62	7	1	169	1	145	3.20e-26	99.8
wtf4	SPOG_03603	36.970	165	66	7	1	158	1	134	2.51e-20	84.0
# BLASTP 2.7.1+
# Query: wtf4
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 5 hits found
wtf4	SPOG_03611	48.352	273	89	9	1	266	1	228	2.94e-65	201
wtf4	XP_013022188.1	51.282	234	74	7	1	227	1	201	4.61e-60	187
wtf4	XP_013022189.1	51.282	234	74	7	1	227	1	201	1.17e-59	186
wtf4	SPOG_03603	32.340	235	108	8	1	227	1	192	2.98e-24	95.1
wtf4	SPOG_00980	36.667	60	23	3	1	48	1	57	0.65	28.5
# BLASTP 2.7.1+
# Query: wtf5
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
wtf5	SPOG_03603	39.827	231	120	8	1	226	1	217	6.87e-42	141
wtf5	SPOG_03611	36.882	263	128	8	1	260	1	228	1.21e-33	119
wtf5	XP_013022189.1	37.712	236	113	9	1	216	1	222	4.09e-25	97.4
wtf5	XP_013022188.1	37.963	216	108	7	1	204	1	202	6.66e-25	96.3
# BLASTP 2.7.1+
# Query: wtf5
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
wtf5	SPOG_01551	81.436	905	158	5	1	905	1	895	0.0	1488
wtf5	SPOG_03950	21.505	744	481	22	34	702	40	755	1.31e-32	133
wtf5	SPOG_01292	21.168	685	459	18	3	647	19	662	1.83e-26	114
wtf5	SPOG_04305	28.571	63	43	2	251	312	102	163	0.45	31.6
# BLASTP 2.7.1+
# Query: wtf5
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 5 hits found
wtf5	SPOG_03603	43.697	238	116	7	1	233	1	225	4.81e-58	182
wtf5	SPOG_03611	40.927	259	118	11	1	255	1	228	1.06e-37	130
wtf5	XP_013022188.1	40.639	219	102	7	1	205	1	205	3.77e-29	107
wtf5	XP_013022189.1	40.639	219	102	7	1	205	1	205	5.00e-29	107
wtf5	SPOG_02340	32.432	37	25	0	3	39	70	106	0.92	28.5
# BLASTP 2.7.1+
# Query: wtf5
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 3 hits found
wtf5	SPOG_02102	81.299	508	95	0	1	508	1	508	0.0	836
wtf5	SPOG_01701	34.341	463	271	12	36	479	10	458	2.56e-78	252
wtf5	SPOG_00993	25.000	60	33	1	278	325	72	131	0.98	29.6
# BLASTP 2.7.1+
# Query: wtf5
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
wtf5	SPOG_01079	75.177	705	170	3	1	702	1	703	0.0	1016
wtf5	SPOG_00183	27.595	395	248	16	327	698	5	384	9.31e-32	125
wtf5	SPOG_03307	25.455	110	79	1	319	425	60	169	0.002	38.9
wtf5	SPOG_04777	29.592	98	55	2	66	163	283	366	0.073	33.9
# BLASTP 2.7.1+
# Query: wtf5
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
wtf5	SPOG_00375	84.368	467	73	0	1	467	1	467	0.0	791
wtf5	SPOG_03433	21.111	270	178	10	200	442	295	556	5.58e-05	43.1
wtf5	SPOG_02779	31.461	89	54	2	267	351	201	286	0.003	37.4
wtf5	SPOG_03974	21.212	231	164	7	208	436	487	701	0.028	34.7
# BLASTP 2.7.1+
# Query: wtf5
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
wtf5	SPOG_03603	38.710	248	124	11	1	238	1	230	8.56e-42	140
wtf5	SPOG_03611	34.201	269	133	7	1	266	1	228	1.65e-30	111
wtf5	XP_013022188.1	44.755	143	64	5	1	141	1	130	1.26e-23	93.2
wtf5	XP_013022189.1	44.755	143	64	5	1	141	1	130	2.72e-23	92.4
# BLASTP 2.7.1+
# Query: wtf5
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 3 hits found
wtf5	SPOG_02971	86.275	714	98	0	2	715	74	787	0.0	1297
wtf5	SPOG_04296	23.373	338	227	13	337	661	269	587	0.28	32.0
wtf5	SPOG_03531	33.824	68	27	3	94	144	360	426	0.38	31.6
# BLASTP 2.7.1+
# Query: wtf5
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 16 hits found
wtf5	SPOG_01647	84.310	529	69	3	1	529	1	515	0.0	934
wtf5	SPOG_03517	66.352	529	171	3	1	529	1	522	0.0	758
wtf5	SPOG_03513	69.466	524	158	2	1	524	1	522	0.0	756
wtf5	SPOG_03518	61.079	519	189	4	1	515	1	510	0.0	680
wtf5	SPOG_01228	59.733	524	207	3	2	524	9	529	0.0	658
wtf5	SPOG_03625	51.838	517	242	2	1	512	1	515	0.0	573
wtf5	SPOG_01761	29.245	424	256	12	15	420	90	487	8.56e-31	124
wtf5	SPOG_00526	24.686	478	293	16	15	466	91	527	9.66e-25	105
wtf5	SPOG_04969	19.524	210	147	7	45	242	62	261	0.018	35.4
wtf5	SPOG_03589	24.348	115	84	2	45	158	34	146	0.019	35.0
wtf5	SPOG_03512	25.000	168	112	6	75	234	101	262	0.031	34.3
wtf5	SPOG_03490	31.169	77	49	2	436	512	125	197	0.047	33.5
wtf5	SPOG_00459	23.077	247	153	10	10	236	74	303	0.057	33.5
wtf5	SPOG_00896	18.317	202	153	4	48	242	89	285	0.088	33.1
wtf5	SPOG_04281	21.233	146	110	2	59	204	155	295	0.20	32.0
wtf5	SPOG_01384	23.664	131	93	3	67	196	137	261	0.22	31.6
# BLASTP 2.7.1+
# Query: wtf5
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 5 hits found
wtf5	SPOG_03611	48.352	273	89	9	1	266	1	228	2.94e-65	201
wtf5	XP_013022188.1	51.282	234	74	7	1	227	1	201	4.61e-60	187
wtf5	XP_013022189.1	51.282	234	74	7	1	227	1	201	1.17e-59	186
wtf5	SPOG_03603	32.340	235	108	8	1	227	1	192	2.98e-24	95.1
wtf5	SPOG_00980	36.667	60	23	3	1	48	1	57	0.65	28.5
# BLASTP 2.7.1+
# Query: wtf6 |
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
wtf6	SPOG_03603	34.583	240	111	7	1	204	1	230	5.36e-35	122
wtf6	SPOG_03611	30.224	268	111	8	1	232	1	228	5.45e-19	80.1
wtf6	XP_013022188.1	47.674	86	36	1	1	86	1	77	8.09e-15	68.6
wtf6	XP_013022189.1	47.674	86	36	1	1	86	1	77	1.16e-14	68.6
# BLASTP 2.7.1+
# Query: wtf6
# Database: scy4_scy4/database
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 9 hits found
wtf6	SPOG_02902	73.327	1136	250	14	1	1089	1	1130	0.0	1630
wtf6	SPOG_02474	28.767	219	137	6	739	944	105	317	2.65e-18	87.4
